sale_id,product_id,customer_id,quantity,sale_date,discount,channel,region
8933,136,1692,2,2024-04-30,0.24,Store,West
8934,93,1987,2,2025-07-17,0.26,Online,North
8935,76,878,2,2025-03-21,0.04,Online,West
8936,16,380,4,2025-04-27,0.18,Online,South
8937,46,530,1,2023-12-07,0.14,Online,East
8938,94,1881,2,2025-08-06,0.11,Online,East
8939,24,666,3,2024-05-21,0.11,Store,East
8940,86,1566,2,2025-03-04,0.07,Store,North
8941,174,682,3,2024-09-02,0.01,Store,West
8942,89,1307,1,2025-05-31,0.17,Online,North
8943,5,99,1,2023-12-25,0.29,Online,South
8944,97,500,3,2024-05-08,0.03,Online,North
8945,139,866,4,2024-04-04,0.13,Store,South
8946,179,1084,5,2023-12-11,0.11,Store,North
8947,66,327,4,2024-11-09,0.08,Store,East
8948,184,1917,4,2024-10-06,0.09,Store,East
8949,192,1603,4,2025-04-16,0.01,Store,North
8950,63,624,5,2024-01-12,0.11,Online,West
8951,100,1231,1,2024-07-08,0.3,Online,South
8952,169,1720,2,2024-03-19,0.19,Store,East
8953,159,100,4,2024-07-07,0.29,Store,South
8954,170,1857,1,2025-01-18,0.07,Online,West
8955,84,1360,1,2024-02-24,0.24,Store,West
8956,111,1318,1,2024-02-27,0.21,Online,South
8957,53,231,1,2023-12-31,0.17,Online,North
8958,69,1969,4,2024-06-04,0.1,Online,West
8959,169,56,2,2025-08-20,0.17,Store,North
8960,200,1507,5,2024-01-13,0.13,Store,South
8961,80,1943,4,2025-07-19,0.05,Store,West
8962,39,1194,2,2024-02-23,0.13,Store,West
8963,10,34,3,2024-01-21,0.11,Online,East
8964,115,1347,2,2025-04-19,0.1,Online,East
8965,179,868,1,2023-12-22,0.24,Online,West
8966,46,699,2,2025-01-09,0.04,Store,West
8967,140,177,3,2025-04-13,0,Online,South
8968,68,1882,5,2025-07-27,0.13,Store,East
8969,82,1599,3,2024-01-31,0.07,Online,East
8970,182,868,3,2024-08-12,0.01,Store,East
8971,12,776,1,2025-07-28,0.22,Store,South
8972,150,1242,2,2025-09-24,0.24,Online,South
8973,20,1255,5,2024-04-07,0.23,Online,East
8974,187,226,4,2025-05-20,0.11,Store,South
8975,35,1002,1,2024-05-26,0.09,Store,East
8976,148,1894,2,2023-12-11,0.26,Store,South
8977,82,178,4,2025-01-23,0.13,Online,South
8978,42,255,1,2024-09-23,0.2,Store,West
8979,74,1805,4,2025-07-26,0.06,Online,South
8980,4,34,5,2024-09-05,0.11,Store,East
8981,97,1567,5,2024-10-24,0.08,Store,West
8982,78,1661,3,2025-02-22,0.25,Online,West
8983,59,339,1,2025-11-16,0.2,Online,East
8984,189,1437,5,2024-05-17,0.04,Store,West
8985,19,1859,1,2025-06-20,0.29,Store,West
8986,62,1625,1,2024-06-01,0.23,Online,South
8987,39,1269,4,2024-04-10,0.02,Store,South
8988,135,738,2,2024-10-18,0.22,Online,North
8989,59,409,2,2024-06-03,0.25,Online,South
8990,53,135,1,2025-02-16,0.19,Store,East
8991,176,1846,2,2024-06-14,0.29,Store,West
8992,115,1756,3,2025-04-15,0.19,Store,West
8993,58,1971,3,2024-09-08,0.2,Store,East
8994,199,1740,2,2025-09-08,0.06,Online,North
8995,38,1617,1,2024-10-24,0.01,Store,North
8996,96,634,4,2024-07-27,0.12,Store,East
8997,107,664,3,2024-10-31,0.29,Online,West
8998,50,125,5,2024-11-06,0.24,Online,South
8999,155,88,3,2024-02-13,0.24,Store,West
9000,174,669,4,2025-09-03,0.14,Online,North
9001,111,300,3,2025-07-20,0.15,Store,South
9002,62,763,1,2024-03-12,0.18,Online,East
9003,97,247,2,2025-03-18,0.13,Online,North
9004,6,577,2,2025-09-10,0.01,Online,North
9005,119,1017,5,2024-02-07,0.06,Store,South
9006,178,1407,5,2024-03-16,0.12,Store,West
9007,38,53,5,2024-05-19,0.21,Store,East
9008,147,87,4,2024-07-07,0.27,Online,West
9009,111,877,4,2024-10-02,0.07,Online,South
9010,187,191,2,2025-10-01,0.28,Online,South
9011,188,365,2,2025-06-11,0.02,Store,South
9012,48,1476,5,2024-08-27,0.22,Online,West
9013,161,1927,5,2025-01-09,0.08,Online,North
9014,103,1903,5,2024-09-29,0.01,Store,East
9015,71,21,4,2024-07-15,0.09,Store,South
9016,102,1270,3,2024-03-19,0.29,Store,South
9017,127,1258,5,2025-08-28,0.23,Store,North
9018,67,1636,3,2024-03-22,0,Online,West
9019,10,290,2,2025-03-04,0.13,Store,North
9020,126,1042,3,2025-04-04,0.15,Store,North
9021,155,333,2,2024-06-15,0.27,Store,South
9022,105,116,1,2025-05-08,0.02,Store,East
9023,147,142,3,2025-01-28,0.23,Store,East
9024,184,1541,1,2025-07-18,0.24,Online,North
9025,87,421,2,2025-10-10,0.04,Store,East
9026,99,1591,1,2025-02-14,0.07,Online,East
9027,111,616,2,2024-06-26,0.02,Store,West
9028,3,1128,3,2025-02-20,0.01,Store,West
9029,130,1498,5,2025-08-26,0.18,Store,North
9030,42,998,3,2024-03-28,0.26,Store,East
9031,87,2,1,2024-07-19,0.28,Store,South
9032,4,1869,1,2025-08-08,0.23,Store,West
9033,17,262,1,2024-11-28,0.29,Store,North
9034,125,1734,4,2025-07-17,0.27,Store,South
9035,12,389,4,2025-06-26,0.2,Store,North
9036,173,1063,4,2024-09-11,0.13,Online,North
9037,2,1301,2,2025-11-12,0.21,Store,West
9038,188,997,1,2025-08-02,0.1,Store,West
9039,158,575,4,2024-05-10,0.03,Online,West
9040,71,207,5,2025-11-14,0.23,Store,East
9041,151,516,5,2025-10-30,0.16,Store,East
9042,116,1896,5,2025-01-04,0.02,Store,North
9043,127,1940,4,2024-12-05,0.09,Store,North
9044,128,1523,5,2025-02-07,0.18,Store,South
9045,90,11,2,2024-12-02,0.08,Online,South
9046,126,1809,2,2025-01-20,0.04,Online,North
9047,36,1093,5,2024-10-18,0.06,Store,West
9048,86,1447,1,2025-08-12,0.13,Store,East
9049,106,476,4,2025-08-31,0.17,Online,East
9050,84,568,5,2023-12-12,0.22,Online,West
9051,16,1926,2,2024-10-14,0.22,Store,East
9052,178,1144,1,2024-10-26,0.22,Online,South
9053,12,558,5,2025-11-09,0.02,Online,East
9054,18,1020,5,2025-11-10,0.23,Store,East
9055,1,675,1,2024-08-01,0.22,Online,West
9056,44,721,1,2025-09-30,0.19,Store,South
9057,104,900,2,2024-09-28,0.06,Online,South
9058,83,4,1,2025-05-19,0.06,Store,West
9059,108,343,5,2024-08-10,0.15,Store,North
9060,70,446,4,2025-04-14,0.29,Store,South
9061,137,1983,2,2024-09-07,0.23,Online,South
9062,122,896,3,2025-03-17,0.01,Store,East
9063,154,1440,1,2025-07-12,0.05,Store,East
9064,195,673,1,2025-06-19,0.04,Store,West
9065,178,83,4,2024-07-25,0.06,Store,West
9066,36,1902,3,2024-03-19,0.13,Online,South
9067,178,1377,4,2024-04-24,0.13,Online,South
9068,75,164,4,2025-07-24,0.21,Online,West
9069,179,287,1,2024-04-13,0.13,Store,West
9070,142,222,2,2024-07-05,0.07,Online,East
9071,159,741,3,2024-05-17,0.21,Store,North
9072,7,589,1,2025-10-14,0.27,Online,North
9073,171,614,1,2025-02-27,0.06,Store,West
9074,61,990,4,2023-12-03,0.03,Store,South
9075,19,374,1,2024-12-26,0.01,Store,West
9076,121,820,5,2025-04-23,0.05,Online,North
9077,31,591,5,2025-09-07,0.28,Online,West
9078,108,57,1,2024-11-30,0.11,Online,North
9079,76,1524,5,2025-01-09,0.13,Store,South
9080,188,824,2,2024-04-23,0.07,Store,West
9081,139,621,5,2024-07-04,0.01,Online,North
9082,15,758,2,2025-01-13,0.19,Online,North
9083,148,1377,2,2025-05-21,0,Online,South
9084,179,598,5,2024-02-23,0.02,Store,West
9085,175,1416,5,2024-05-31,0.22,Online,South
9086,34,1602,5,2025-07-15,0.24,Store,East
9087,87,1558,1,2024-09-03,0.13,Store,South
9088,13,231,4,2025-10-25,0.19,Online,North
9089,30,667,1,2024-05-12,0.01,Store,East
9090,136,1596,4,2024-09-09,0.13,Store,East
9091,19,1402,3,2025-05-13,0.02,Store,East
9092,177,721,4,2024-08-29,0.02,Store,West
9093,100,1901,2,2025-11-21,0.17,Store,South
9094,160,1172,2,2025-05-05,0.28,Store,West
9095,193,1722,1,2024-11-22,0.11,Store,North
9096,113,282,4,2024-09-05,0.02,Store,West
9097,161,1300,4,2024-12-29,0.04,Store,West
9098,12,843,2,2025-01-19,0.18,Online,West
9099,90,283,2,2025-02-25,0.18,Store,North
9100,97,1840,5,2025-02-15,0.19,Online,East
9101,148,1048,1,2024-06-11,0.04,Store,North
9102,57,1995,2,2025-09-18,0.26,Store,East
9103,144,1420,3,2025-11-06,0.12,Online,West
9104,5,552,4,2024-12-25,0.22,Online,South
9105,43,1585,3,2024-10-11,0.03,Store,South
9106,170,1327,4,2025-01-09,0.23,Online,North
9107,183,1810,3,2024-03-24,0.11,Online,South
9108,83,1621,3,2024-06-05,0.3,Store,West
9109,23,214,4,2025-02-03,0.3,Store,South
9110,27,1951,4,2025-10-27,0,Store,North
9111,51,1595,2,2024-10-08,0.14,Store,North
9112,88,123,4,2025-01-07,0.14,Store,South
9113,108,185,5,2025-10-15,0.12,Store,East
9114,35,228,3,2024-11-10,0.08,Online,West
9115,18,539,1,2024-11-09,0.05,Online,East
9116,75,1386,1,2024-06-08,0.17,Store,North
9117,16,1206,1,2025-11-20,0.13,Store,East
9118,27,418,3,2025-06-25,0.16,Online,South
9119,43,932,1,2024-01-25,0.26,Online,South
9120,169,1717,5,2024-10-21,0.21,Online,West
9121,103,66,3,2025-11-25,0.21,Store,West
9122,72,590,3,2024-01-14,0.28,Store,South
9123,24,406,1,2023-12-25,0.06,Store,West
9124,109,716,2,2024-10-25,0.25,Online,North
9125,22,1546,1,2024-07-01,0.07,Store,South
9126,172,467,3,2024-07-03,0.29,Store,North
9127,171,1286,3,2023-12-11,0.21,Online,East
9128,119,1550,4,2025-02-17,0.06,Online,West
9129,92,564,5,2024-06-05,0.14,Online,West
9130,95,173,3,2024-08-08,0.01,Online,East
9131,122,750,4,2025-10-09,0.29,Store,North
9132,14,1319,3,2024-11-21,0.3,Online,West
9133,184,1286,2,2024-06-17,0.08,Online,North
9134,144,330,5,2025-05-25,0,Store,South
9135,74,827,4,2024-02-02,0.11,Store,North
9136,24,1956,2,2023-12-28,0.1,Online,East
9137,108,212,3,2024-08-26,0.28,Online,South
9138,87,102,2,2025-01-07,0.03,Store,South
9139,10,1045,1,2025-10-27,0.23,Online,North
9140,169,1147,3,2025-04-23,0.12,Online,South
9141,2,1179,2,2023-12-24,0.08,Online,West
9142,59,535,4,2023-12-02,0.02,Store,East
9143,14,291,4,2025-01-31,0.22,Store,East
9144,14,1833,1,2024-11-21,0.25,Online,South
9145,151,1559,2,2024-12-15,0.11,Online,South
9146,16,1902,3,2025-06-25,0.17,Online,North
9147,96,1162,1,2024-09-28,0.03,Online,North
9148,75,1643,4,2024-01-29,0.01,Online,South
9149,92,490,2,2025-02-11,0.18,Store,South
9150,100,19,1,2024-02-15,0.26,Store,East
9151,17,49,5,2025-01-24,0.18,Online,North
9152,166,1710,3,2024-09-17,0.19,Store,West
9153,88,453,2,2024-06-18,0.24,Online,North
9154,127,592,3,2023-11-29,0.09,Store,East
9155,87,809,1,2025-07-05,0.12,Store,West
9156,161,647,4,2024-11-14,0.2,Store,South
9157,123,934,4,2025-01-10,0.18,Store,South
9158,32,670,1,2024-11-06,0.29,Store,West
9159,152,1910,5,2025-09-22,0.21,Store,West
9160,145,1701,3,2024-02-06,0.09,Store,North
9161,136,828,3,2024-06-17,0.22,Online,East
9162,143,1792,5,2025-01-05,0.12,Online,East
9163,120,560,4,2024-09-29,0.23,Store,West
9164,192,830,1,2024-10-26,0.16,Store,South
9165,46,595,4,2024-01-20,0.16,Store,North
9166,24,1410,5,2025-06-10,0.21,Online,West
9167,87,1680,5,2025-01-25,0.2,Online,North
9168,105,236,2,2024-06-16,0.14,Online,West
9169,14,1550,2,2024-09-02,0.18,Store,West
9170,86,1769,2,2024-10-20,0.13,Store,West
9171,146,1585,3,2024-04-02,0.2,Online,West
9172,43,565,2,2025-05-29,0.29,Store,West
9173,101,575,3,2025-01-13,0.29,Store,East
9174,169,1339,5,2025-04-24,0.1,Online,South
9175,141,1636,1,2024-03-04,0.19,Store,East
9176,55,200,5,2024-08-21,0.17,Online,West
9177,61,953,4,2024-12-08,0.06,Store,South
9178,123,1831,1,2024-09-22,0.19,Store,West
9179,110,333,2,2024-12-19,0.14,Store,North
9180,150,470,1,2025-10-04,0.19,Store,South
9181,132,1876,5,2025-07-31,0.08,Online,South
9182,165,1351,5,2024-04-22,0.1,Online,South
9183,18,1805,1,2024-11-18,0.12,Online,West
9184,59,1780,3,2024-06-20,0.02,Online,West
9185,198,1966,3,2023-12-03,0.22,Store,South
9186,135,1839,2,2025-03-03,0.25,Store,East
9187,22,57,3,2024-06-03,0.25,Store,South
9188,97,1839,5,2024-06-17,0.16,Online,East
9189,151,1813,4,2025-04-21,0.3,Online,South
9190,33,1856,5,2023-12-16,0.03,Online,East
9191,47,939,2,2024-04-20,0.06,Store,East
9192,72,112,1,2023-12-24,0.2,Online,West
9193,27,1022,1,2025-05-11,0.17,Online,East
9194,24,124,3,2024-05-31,0.16,Store,North
9195,61,1713,2,2024-01-25,0.29,Store,North
9196,148,701,1,2024-02-12,0.25,Store,North
9197,122,1415,1,2023-12-24,0.28,Online,South
9198,127,384,1,2024-09-04,0.02,Store,South
9199,106,209,4,2024-07-19,0.04,Store,North
9200,138,1754,1,2024-12-01,0.16,Online,West
9201,3,1405,3,2024-09-23,0.16,Store,East
9202,34,620,1,2024-11-18,0.01,Online,West
9203,196,452,5,2024-02-03,0.08,Store,East
9204,154,269,5,2024-05-19,0,Store,North
9205,135,425,4,2025-05-03,0.23,Online,West
9206,141,1227,2,2025-03-28,0.11,Online,North
9207,169,831,5,2025-11-13,0.03,Store,North
9208,7,1358,4,2024-03-27,0.03,Store,West
9209,99,76,2,2025-04-14,0.2,Online,North
9210,67,9,5,2024-12-26,0.24,Online,North
9211,176,99,5,2024-10-21,0.21,Online,West
9212,93,362,3,2025-11-24,0.1,Store,South
9213,162,1054,4,2024-01-20,0.11,Online,South
9214,173,1534,4,2025-06-03,0.24,Store,North
9215,63,724,5,2024-07-02,0.03,Online,West
9216,110,429,3,2024-02-17,0.22,Store,West
9217,107,1777,1,2024-09-11,0.2,Online,West
9218,85,357,4,2025-11-07,0.3,Online,South
9219,10,1989,5,2024-09-17,0.17,Online,North
9220,128,867,3,2024-08-24,0.08,Online,East
9221,13,683,2,2025-05-13,0.14,Store,South
9222,177,1350,1,2024-01-14,0.29,Store,East
9223,95,1853,3,2024-04-25,0.07,Online,South
9224,168,112,2,2025-11-11,0.13,Store,East
9225,198,1867,2,2025-09-01,0.02,Online,South
9226,100,564,5,2024-08-15,0.04,Store,East
9227,5,1281,5,2024-09-04,0.11,Store,North
9228,118,704,3,2024-02-24,0.12,Online,East
9229,5,1473,1,2024-02-01,0.12,Store,East
9230,159,1712,1,2025-09-22,0.15,Store,South
9231,171,553,1,2024-06-28,0.21,Online,North
9232,165,1487,1,2025-10-14,0.24,Store,North
9233,148,1919,2,2025-01-19,0.24,Online,North
9234,9,1945,2,2025-07-03,0.11,Store,South
9235,15,753,2,2023-12-03,0.11,Store,North
9236,89,15,1,2025-04-13,0.11,Store,North
9237,39,84,3,2024-04-02,0.12,Store,East
9238,122,702,2,2024-06-11,0.1,Store,West
9239,80,1313,3,2024-12-31,0.12,Online,North
9240,45,1986,4,2024-12-08,0.03,Store,South
9241,154,1919,5,2024-07-01,0.01,Store,South
9242,6,658,2,2025-06-21,0.22,Online,South
9243,163,53,5,2025-06-01,0.17,Online,East
9244,56,500,3,2024-07-07,0.06,Online,South
9245,186,1228,4,2025-07-08,0.24,Store,South
9246,51,498,4,2025-05-13,0.29,Online,South
9247,15,1679,3,2023-12-03,0.1,Store,East
9248,39,116,5,2024-02-05,0.28,Online,East
9249,165,942,1,2024-04-06,0.11,Online,East
9250,20,1770,2,2024-10-30,0.07,Online,South
9251,30,502,3,2024-08-02,0.2,Online,North
9252,87,338,3,2025-01-20,0.15,Store,West
9253,177,1702,3,2024-10-25,0.2,Online,East
9254,101,967,3,2025-11-16,0.17,Online,West
9255,65,1453,3,2025-06-11,0.25,Store,West
9256,67,923,5,2025-05-31,0.02,Online,West
9257,164,1432,5,2025-08-27,0.17,Online,North
9258,148,331,2,2024-03-29,0.29,Store,West
9259,73,1940,5,2025-09-04,0.13,Online,West
9260,151,535,1,2024-10-07,0.23,Online,East
9261,83,544,1,2024-01-29,0.02,Online,West
9262,28,1295,1,2025-02-07,0.12,Store,South
9263,195,1959,2,2024-08-13,0.29,Online,East
9264,73,784,4,2025-06-09,0.08,Store,West
9265,17,8,2,2024-01-03,0.13,Online,East
9266,195,1367,3,2025-06-20,0.29,Online,West
9267,97,1416,1,2025-11-07,0.14,Online,West
9268,40,910,1,2025-04-03,0.28,Store,North
9269,101,1250,1,2024-02-13,0.02,Store,South
9270,90,1962,4,2024-02-01,0.25,Store,North
9271,75,1751,1,2024-07-23,0.22,Store,South
9272,93,1304,4,2024-01-08,0.11,Online,West
9273,85,268,4,2025-09-15,0.08,Store,West
9274,36,447,3,2025-06-28,0.19,Store,East
9275,183,1834,5,2025-08-13,0.19,Store,North
9276,147,545,4,2024-08-18,0.27,Online,North
9277,14,256,5,2025-08-16,0.28,Store,South
9278,163,946,2,2025-01-27,0.04,Online,East
9279,180,1228,3,2024-12-27,0.16,Store,West
9280,116,1068,3,2025-05-07,0.14,Online,North
9281,177,1706,2,2024-06-07,0.18,Store,South
9282,9,223,4,2025-05-25,0.13,Online,North
9283,45,1150,5,2025-03-29,0.13,Online,North
9284,194,1703,5,2024-07-14,0.15,Store,North
9285,145,1542,1,2023-12-16,0.28,Online,East
9286,75,802,5,2023-12-22,0.19,Online,West
9287,36,194,5,2024-06-27,0.29,Store,South
9288,140,1794,4,2024-01-22,0.21,Store,North
9289,72,1320,5,2025-08-24,0.17,Online,East
9290,77,1409,3,2024-12-17,0.11,Store,South
9291,108,107,5,2024-04-15,0.12,Store,West
9292,119,1615,3,2024-07-05,0.25,Online,East
9293,3,1487,3,2025-01-13,0.28,Online,West
9294,174,1978,3,2025-04-15,0.23,Online,East
9295,95,1946,2,2023-12-27,0.17,Online,West
9296,11,38,3,2024-10-16,0.1,Online,East
9297,133,284,1,2023-12-01,0.11,Online,East
9298,165,11,3,2024-11-11,0.21,Online,South
9299,132,1749,5,2025-08-31,0.12,Online,West
9300,127,719,1,2025-09-22,0.08,Store,East
9301,109,445,2,2024-04-09,0.3,Online,South
9302,180,750,1,2025-07-04,0.11,Online,West
9303,138,1146,2,2025-09-01,0.05,Store,East
9304,57,1141,1,2025-10-20,0.01,Online,East
9305,150,904,3,2024-02-10,0.09,Store,North
9306,124,1162,2,2025-09-03,0.25,Online,North
9307,87,659,5,2024-09-25,0.03,Online,West
9308,103,564,1,2024-03-13,0.27,Store,North
9309,138,436,5,2023-12-04,0.15,Online,South
9310,90,600,3,2025-05-01,0.21,Store,South
9311,121,1659,2,2025-08-26,0.24,Store,East
9312,109,348,4,2025-01-01,0.1,Online,West
9313,174,991,3,2024-07-06,0,Store,West
9314,132,1929,5,2025-10-15,0.29,Store,South
9315,103,1966,5,2025-06-15,0.28,Online,South
9316,188,1027,2,2024-07-08,0.15,Online,West
9317,120,750,1,2025-11-01,0.29,Online,East
9318,17,1059,1,2025-04-30,0.27,Store,North
9319,128,580,5,2024-05-08,0.21,Store,West
9320,154,1742,2,2025-08-29,0.2,Store,South
9321,78,1225,3,2024-03-14,0.24,Online,West
9322,140,1647,1,2025-07-29,0.27,Store,South
9323,26,1964,1,2024-01-28,0.07,Online,South
9324,55,800,5,2024-07-27,0.18,Online,East
9325,130,245,3,2025-06-13,0.24,Online,East
9326,166,692,3,2024-02-03,0.28,Online,North
9327,106,1102,2,2025-09-16,0.14,Store,West
9328,68,1499,5,2024-05-30,0.06,Online,North
9329,166,1182,4,2025-06-18,0.2,Online,West
9330,122,1547,5,2025-09-19,0.27,Store,North
9331,93,1277,1,2024-05-30,0.22,Store,North
9332,5,827,3,2024-08-03,0.27,Store,West
9333,54,1092,5,2025-10-21,0.07,Online,South
9334,152,545,3,2024-07-18,0.21,Online,East
9335,199,385,5,2024-12-28,0.25,Online,East
9336,22,1220,1,2024-05-28,0.08,Store,South
9337,14,397,3,2025-08-11,0.21,Store,West
9338,42,148,1,2023-12-27,0.16,Store,South
9339,166,524,4,2025-03-29,0.06,Online,West
9340,172,1777,1,2023-12-26,0.17,Store,West
9341,93,1136,1,2023-12-17,0.23,Store,West
9342,58,1661,2,2025-09-14,0.26,Online,West
9343,132,1594,1,2024-03-01,0.07,Store,North
9344,82,499,2,2024-06-23,0.14,Store,East
9345,32,1883,1,2024-10-16,0.29,Online,North
9346,200,1442,4,2024-08-28,0.26,Store,West
9347,89,42,1,2024-10-28,0.13,Online,East
9348,80,795,4,2024-03-28,0.14,Online,East
9349,37,1120,2,2025-05-05,0.29,Online,East
9350,163,1838,4,2024-08-25,0.02,Online,East
9351,38,998,2,2024-12-06,0.14,Store,South
9352,84,1151,4,2025-07-08,0.07,Online,East
9353,60,556,3,2024-07-09,0,Store,North
9354,169,261,2,2025-04-10,0.2,Online,West
9355,110,254,3,2025-06-23,0.14,Store,East
9356,105,1575,3,2024-11-23,0.26,Online,East
9357,126,892,4,2024-12-20,0.26,Online,East
9358,73,436,2,2025-05-16,0.04,Online,North
9359,94,1129,3,2024-11-11,0.24,Store,South
9360,3,1446,5,2024-12-04,0.12,Online,West
9361,136,489,4,2024-02-15,0.2,Store,South
9362,128,1398,3,2024-07-31,0.08,Store,South
9363,91,502,1,2025-02-26,0.15,Store,North
9364,12,157,4,2025-04-06,0.14,Online,North
9365,191,1337,1,2025-09-28,0.14,Store,West
9366,169,863,2,2024-10-13,0.22,Store,East
9367,82,1865,1,2025-01-05,0.03,Online,South
9368,30,732,2,2025-09-21,0.15,Store,West
9369,51,1788,2,2024-03-18,0.29,Online,North
9370,120,33,2,2024-10-22,0.11,Store,North
9371,37,1364,5,2025-01-12,0.02,Store,South
9372,124,1649,2,2025-11-26,0.17,Online,West
9373,54,915,1,2024-08-18,0.01,Online,North
9374,71,524,4,2023-11-30,0.29,Online,South
9375,189,818,3,2024-06-17,0.07,Store,North
9376,150,1017,2,2025-02-09,0.29,Online,South
9377,69,1998,5,2025-10-11,0.14,Store,North
9378,74,104,2,2025-08-05,0.2,Online,South
9379,183,1858,1,2025-02-22,0.02,Online,North
9380,66,1059,1,2023-12-14,0.03,Online,West
9381,100,227,5,2024-03-22,0.18,Store,East
9382,162,230,1,2024-03-10,0.11,Online,South
9383,104,466,3,2024-02-21,0.08,Online,South
9384,185,324,4,2025-10-09,0.07,Online,West
9385,188,1767,4,2024-02-20,0.07,Store,East
9386,13,1875,2,2025-07-04,0.25,Online,South
9387,109,1342,1,2024-05-02,0.14,Store,West
9388,179,1781,4,2025-08-16,0.21,Online,West
9389,148,1603,5,2025-11-23,0.2,Online,North
9390,83,1651,1,2025-11-23,0.06,Online,South
9391,130,1768,5,2024-07-26,0.05,Store,North
9392,189,33,2,2024-01-20,0.27,Store,North
9393,116,1264,3,2025-04-21,0.06,Store,East
9394,44,1815,5,2024-07-12,0.26,Store,South
9395,2,207,1,2025-05-23,0.23,Online,East
9396,94,1485,4,2025-09-02,0.21,Store,East
9397,136,378,2,2025-04-13,0.19,Store,East
9398,49,80,5,2025-08-02,0.16,Online,North
9399,153,1801,1,2025-09-30,0.22,Store,North
9400,116,1044,2,2024-05-30,0.06,Store,East
9401,132,55,2,2024-02-08,0.24,Online,West
9402,159,670,5,2025-01-16,0.18,Online,South
9403,104,785,4,2025-10-20,0.24,Store,South
9404,181,1451,2,2025-10-22,0.25,Online,East
9405,132,962,3,2025-04-04,0.19,Store,East
9406,29,1502,2,2024-02-18,0.17,Online,West
9407,106,1379,1,2025-03-25,0.21,Store,South
9408,132,1691,4,2024-07-25,0.22,Online,North
9409,24,1601,4,2025-05-24,0.11,Online,West
9410,142,1831,5,2024-10-23,0.26,Store,South
9411,11,905,5,2024-11-18,0.24,Store,South
9412,196,865,3,2024-02-10,0.12,Online,North
9413,107,1760,5,2024-05-27,0.14,Online,North
9414,188,172,3,2023-11-29,0.1,Store,South
9415,24,442,3,2024-08-09,0.11,Online,East
9416,107,34,4,2024-12-26,0.01,Store,East
9417,175,1046,1,2025-01-26,0.14,Online,North
9418,53,433,2,2025-05-16,0.02,Online,South
9419,98,1474,4,2025-08-29,0.19,Store,East
9420,12,1986,5,2025-01-11,0.18,Online,East
9421,128,789,1,2024-08-08,0.17,Store,North
9422,157,1237,1,2024-04-28,0.26,Online,West
9423,106,331,4,2024-09-20,0.06,Store,South
9424,114,1214,1,2024-07-29,0.08,Store,East
9425,5,1327,5,2024-09-18,0.22,Online,East
9426,121,797,5,2025-11-25,0.26,Store,North
9427,32,1315,4,2024-10-01,0.19,Online,West
9428,153,1716,4,2024-03-22,0.11,Store,South
9429,182,935,4,2025-09-26,0.05,Online,East
9430,119,488,5,2025-09-10,0.02,Online,West
9431,124,404,5,2025-05-25,0.14,Store,West
9432,49,794,2,2024-06-06,0.26,Online,West
9433,34,750,5,2025-07-02,0.09,Store,South
9434,113,1803,4,2024-09-09,0,Online,West
9435,3,1744,4,2024-08-15,0.15,Online,North
9436,183,1473,5,2024-07-03,0.06,Online,West
9437,115,1327,1,2025-05-18,0.18,Store,East
9438,99,1478,4,2023-12-28,0.23,Online,North
9439,93,1177,3,2024-09-09,0.02,Online,North
9440,124,1073,2,2024-06-18,0.09,Store,West
9441,190,179,1,2024-02-28,0.18,Store,East
9442,108,898,2,2025-03-28,0.05,Online,North
9443,166,1102,1,2024-08-06,0.18,Store,North
9444,51,1063,4,2024-08-20,0.06,Store,West
9445,124,776,3,2025-04-01,0.05,Store,North
9446,1,817,1,2025-04-07,0.04,Store,South
9447,141,334,3,2025-08-17,0.07,Store,South
9448,43,185,3,2025-09-14,0.29,Online,South
9449,124,1173,3,2025-11-27,0.28,Online,East
9450,153,1579,5,2023-12-15,0.11,Store,South
9451,168,1715,4,2025-10-23,0.07,Store,West
9452,122,347,2,2025-08-30,0.3,Online,North
9453,8,708,5,2024-03-26,0.17,Online,West
9454,153,219,1,2025-04-27,0.1,Store,West
9455,189,737,1,2025-10-24,0.17,Online,South
9456,184,1088,3,2025-05-10,0.27,Store,West
9457,169,1046,1,2024-10-25,0.25,Store,East
9458,42,1468,1,2024-09-08,0.16,Store,South
9459,160,1081,2,2025-09-08,0.22,Store,North
9460,31,1425,3,2024-08-06,0.04,Store,North
9461,106,706,3,2024-07-14,0.29,Online,South
9462,176,1741,3,2024-08-10,0.18,Store,West
9463,75,900,5,2024-02-08,0.14,Store,West
9464,68,1033,3,2024-07-20,0.22,Store,South
9465,26,586,3,2025-04-01,0.06,Store,North
9466,81,237,1,2025-06-28,0.15,Online,North
9467,32,88,3,2025-09-15,0.03,Store,West
9468,125,1064,3,2024-01-17,0.09,Store,South
9469,3,1578,5,2025-07-03,0.13,Online,East
9470,86,1710,1,2025-03-26,0.05,Store,East
9471,81,1387,3,2025-11-07,0.03,Store,East
9472,193,693,4,2025-09-20,0.08,Online,East
9473,105,665,4,2025-01-07,0.19,Online,North
9474,120,1871,1,2025-02-06,0.25,Store,West
9475,35,1085,3,2025-08-02,0.24,Online,East
9476,13,137,3,2025-05-18,0.26,Online,North
9477,108,1200,4,2024-12-02,0.06,Store,East
9478,122,444,3,2024-01-07,0.06,Online,West
9479,191,40,3,2025-02-02,0.12,Store,North
9480,75,1400,4,2024-12-16,0.01,Store,West
